"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2017,12,11,"Colorado","Dartmouth","H",75,81,NA,2
2017,12,15,"Colorado","Air Force","V",68,43,NA,2
2017,12,29,"Colorado","Arizona St.","H",47,72,NA,2
2017,12,31,"Colorado","Arizona","H",79,60,NA,2
2018,1,5,"Colorado","Washington St.","V",75,89,NA,2
2018,1,7,"Colorado","Washington","V",66,61,NA,2
2018,1,12,"Colorado","Southern California","H",51,86,NA,2
2018,1,14,"Colorado","UCLA","H",55,93,NA,2
2018,1,19,"Colorado","Arizona","V",63,72,NA,2
2018,1,21,"Colorado","Arizona St.","V",59,73,NA,2
2018,1,26,"Colorado","Oregon","H",55,74,NA,2
2018,1,28,"Colorado","Oregon St.","H",71,86,NA,2
2018,2,1,"Colorado","Utah","V",69,65,NA,2
2018,2,4,"Colorado","Utah","H",NA,NA,NA,2
2018,2,9,"Colorado","California","V",NA,NA,NA,2
2018,2,11,"Colorado","Stanford","V",NA,NA,NA,2
2018,2,16,"Colorado","Washington","H",NA,NA,NA,2
2018,2,18,"Colorado","Washington St.","H",NA,NA,NA,2
2018,2,22,"Colorado","UCLA","V",NA,NA,NA,2
2018,2,24,"Colorado","Southern California","V",NA,NA,NA,2
2017,11,10,"Colorado St.","Idaho","H",69,83,NA,2
2017,11,13,"Colorado St.","Gonzaga","H",65,49,NA,2
2017,11,21,"Colorado St.","Oklahoma","H",46,78,NA,2
2017,11,25,"Colorado St.","N.C. Central","H",85,48,NA,2
2017,11,30,"Colorado St.","Denver","V",61,56,NA,2
2017,12,2,"Colorado St.","BYU","H",56,54,NA,2
2017,12,6,"Colorado St.","Colorado","H",67,70,NA,2
2017,12,10,"Colorado St.","Northern Colo.","V",55,44,NA,2
2017,12,18,"Colorado St.","Prairie View","H",71,59,NA,2
2017,12,21,"Colorado St.","Morgan St.","H",60,44,NA,2
2017,12,28,"Colorado St.","Boise St.","H",58,62,NA,2
2017,12,30,"Colorado St.","San Jose St.","H",63,48,NA,2
2018,1,3,"Colorado St.","San Diego St.","V",65,63,NA,2
2018,1,6,"Colorado St.","Fresno St.","V",45,56,NA,2
2018,1,10,"Colorado St.","Utah St.","H",56,45,NA,2
2018,1,13,"Colorado St.","Wyoming","H",49,53,NA,2
2018,1,17,"Colorado St.","Air Force","V",40,39,NA,2
2018,1,20,"Colorado St.","UNLV","V",52,56,NA,2
2018,1,24,"Colorado St.","San Diego St.","H",72,43,NA,2
2018,1,27,"Colorado St.","New Mexico","H",74,71,1,2
2018,1,31,"Colorado St.","Wyoming","V",64,53,NA,2
2018,2,3,"Colorado St.","Nevada","V",65,59,NA,2
2018,2,7,"Colorado St.","Air Force","H",NA,NA,NA,2
2018,2,10,"Colorado St.","San Jose St.","V",NA,NA,NA,2
2018,2,17,"Colorado St.","Fresno St.","H",NA,NA,NA,2
2018,2,21,"Colorado St.","Boise St.","V",NA,NA,NA,2
2018,2,24,"Colorado St.","Nevada","H",NA,NA,NA,2
2018,2,27,"Colorado St.","New Mexico","V",NA,NA,NA,2
2017,11,10,"Columbia","Providence","V",73,64,NA,2
2017,11,12,"Columbia","Richmond","H",79,85,NA,2
2017,11,15,"Columbia","UMass Lowell","V",70,77,NA,2
2017,11,19,"Columbia","Vermont","V",73,66,NA,2
2017,11,23,"Columbia","Green Bay","N",43,61,NA,2
2017,11,24,"Columbia","Mississippi St.","N",54,90,NA,2
2017,11,25,"Columbia","Arizona St.","N",48,72,NA,2
2017,11,29,"Columbia","Boston College","H",68,60,NA,2
2017,12,3,"Columbia","UMBC","V",60,44,NA,2
2017,12,6,"Columbia","Saint Francis (PA)","H",94,81,NA,2
2017,12,9,"Columbia","Buffalo","H",63,65,NA,2
2017,12,11,"Columbia","Hofstra","H",75,53,NA,2
2017,12,28,"Columbia","Houston","V",53,77,NA,2
2017,12,30,"Columbia","Rice","V",44,67,NA,2
2018,1,3,"Columbia","Hampton","V",58,60,NA,2
2018,1,12,"Columbia","Princeton","V",47,69,NA,2
2018,1,13,"Columbia","Penn","V",51,70,NA,2
2018,1,20,"Columbia","Cornell","H",47,57,NA,2
2018,1,27,"Columbia","Cornell","V",72,54,NA,2
2018,2,2,"Columbia","Harvard","V",67,85,NA,2
2018,2,3,"Columbia","Dartmouth","V",65,88,NA,2
2018,2,9,"Columbia","Yale","H",NA,NA,NA,2
2018,2,10,"Columbia","Brown","H",NA,NA,NA,2
2018,2,16,"Columbia","Penn","H",NA,NA,NA,2
2018,2,17,"Columbia","Princeton","H",NA,NA,NA,2
2018,2,23,"Columbia","Brown","V",NA,NA,NA,2
2018,2,24,"Columbia","Yale","V",NA,NA,NA,2
2018,3,2,"Columbia","Dartmouth","H",NA,NA,NA,2
2018,3,3,"Columbia","Harvard","H",NA,NA,NA,2
2017,11,12,"Coppin St.","Baylor","V",54,100,NA,2
2017,11,14,"Coppin St.","SFA","V",59,72,NA,2
2017,11,18,"Coppin St.","Mt. St. Mary's","H",68,54,NA,2
2017,11,20,"Coppin St.","Charleston So.","V",58,72,NA,2
2017,11,24,"Coppin St.","Missouri","N",50,73,NA,2
2017,11,25,"Coppin St.","Manhattan","N",56,74,NA,2
2017,11,30,"Coppin St.","Old Dominion","V",67,75,NA,2
2017,12,3,"Coppin St.","Charlotte","V",49,78,NA,2
2017,12,5,"Coppin St.","Middle Tenn.","V",39,69,NA,2
2017,12,10,"Coppin St.","West Virginia","V",43,101,NA,2
2017,12,18,"Coppin St.","VCU","V",47,62,NA,2
2017,12,20,"Coppin St.","Maryland","H",49,113,NA,2
2018,1,3,"Coppin St.","Norfolk St.","V",57,71,NA,2
2018,1,6,"Coppin St.","Savannah St.","H",66,57,NA,2
2018,1,8,"Coppin St.","Florida A&M","H",62,56,NA,2
2018,1,13,"Coppin St.","N.C. Central","V",52,60,NA,2
2018,1,15,"Coppin St.","N.C. A&T","V",63,64,NA,2
2018,1,20,"Coppin St.","Morgan St.","H",55,53,NA,2
2018,1,27,"Coppin St.","South Carolina St.","H",56,39,NA,2
2018,1,29,"Coppin St.","UMES","H",69,63,NA,2
2018,1,31,"Coppin St.","Hampton","V",35,67,NA,2
2018,2,3,"Coppin St.","Bethune-Cookman","V",38,64,NA,2
2018,2,5,"Coppin St.","South Carolina St.","V",NA,NA,NA,2
2018,2,12,"Coppin St.","Hampton","H",NA,NA,NA,2
2018,2,17,"Coppin St.","Bethune-Cookman","H",NA,NA,NA,2
2018,2,19,"Coppin St.","Delaware St.","V",NA,NA,NA,2
2018,2,26,"Coppin St.","Morgan St.","V",NA,NA,NA,2
2018,3,1,"Coppin St.","Howard","H",NA,NA,NA,2
2017,11,10,"Cornell","Loyola Maryland","V",63,78,NA,2
2017,11,13,"Cornell","Pittsburgh","V",39,51,NA,2
2017,11,16,"Cornell","Colgate","H",70,74,NA,2
2017,11,20,"Cornell","Lehigh","H",57,62,NA,2
2017,11,22,"Cornell","Canisius","V",67,59,NA,2
2017,11,28,"Cornell","Lafayette","H",58,59,NA,2
2017,12,1,"Cornell","Stony Brook","H",48,40,NA,2
2017,12,16,"Cornell","Oakland","H",77,79,1,2
2017,12,18,"Cornell","Binghamton","H",58,66,1,2
2017,12,21,"Cornell","Drexel","V",39,61,NA,2
2017,12,29,"Cornell","New Hampshire","V",45,48,NA,2
2017,12,31,"Cornell","UMass Lowell","V",71,53,NA,2
2018,1,3,"Cornell","NJIT","V",61,46,NA,2
2018,1,12,"Cornell","Penn","V",48,68,NA,2
2018,1,13,"Cornell","Princeton","V",54,75,NA,2
2018,1,20,"Cornell","Columbia","V",57,47,NA,2
2018,1,27,"Cornell","Columbia","H",54,72,NA,2
2018,2,2,"Cornell","Dartmouth","V",40,55,NA,2
2018,2,3,"Cornell","Harvard","V",NA,NA,NA,2
2018,2,9,"Cornell","Brown","H",NA,NA,NA,2
2018,2,10,"Cornell","Yale","H",NA,NA,NA,2
2018,2,16,"Cornell","Princeton","H",NA,NA,NA,2
2018,2,17,"Cornell","Penn","H",NA,NA,NA,2
2018,2,23,"Cornell","Yale","V",NA,NA,NA,2
2018,2,24,"Cornell","Brown","V",NA,NA,NA,2
2018,3,2,"Cornell","Harvard","H",NA,NA,NA,2
2018,3,3,"Cornell","Dartmouth","H",NA,NA,NA,2
2017,11,10,"Creighton","Wichita St.","H",66,61,NA,2
2017,11,14,"Creighton","South Dakota","V",68,73,NA,2
2017,11,19,"Creighton","Nebraska","V",64,49,NA,2
2017,11,21,"Creighton","UNI","H",89,78,2,2
2017,11,24,"Creighton","Washington","N",64,67,NA,2
2017,11,25,"Creighton","UCLA","N",63,72,NA,2
2017,12,3,"Creighton","Drake","V",108,100,4,2
2017,12,10,"Creighton","Omaha","V",72,51,NA,2
2017,12,15,"Creighton","South Dakota St.","H",72,65,NA,2
2017,12,21,"Creighton","Florida St.","H",82,92,NA,2
2017,12,28,"Creighton","Villanova","H",69,54,NA,2
2017,12,30,"Creighton","Georgetown","H",69,58,NA,2
2018,1,2,"Creighton","Seton Hall","V",68,51,NA,2
2018,1,5,"Creighton","St. John's (NY)","V",65,72,1,2
2018,1,7,"Creighton","Marquette","H",77,92,NA,2
2018,1,10,"Creighton","DePaul","H",54,82,NA,2
2018,1,13,"Creighton","Providence","H",73,56,NA,2
2018,1,19,"Creighton","Butler","V",53,59,NA,2
2018,1,22,"Creighton","Xavier","V",71,64,1,2
2018,1,26,"Creighton","St. John's (NY)","H",53,39,NA,2
2018,1,28,"Creighton","Seton Hall","H",81,64,1,2
2018,2,2,"Creighton","DePaul","V",67,77,NA,2
2018,2,4,"Creighton","Marquette","V",NA,NA,NA,2
2018,2,10,"Creighton","Providence","V",NA,NA,NA,2
2018,2,16,"Creighton","Xavier","H",NA,NA,NA,2
2018,2,18,"Creighton","Butler","H",NA,NA,NA,2
2018,2,23,"Creighton","Georgetown","V",NA,NA,NA,2
2018,2,25,"Creighton","Villanova","V",NA,NA,NA,2
2017,11,10,"Dartmouth","Vermont","H",66,56,NA,2
2017,11,12,"Dartmouth","Boston College","H",68,57,NA,2
2017,11,24,"Dartmouth","Rhode Island","H",70,54,NA,2
2017,11,26,"Dartmouth","NJIT","H",81,50,NA,2
2017,11,29,"Dartmouth","Army West Point","V",56,71,NA,2
2017,12,2,"Dartmouth","Marist","V",60,51,NA,2
2017,12,5,"Dartmouth","New Hampshire","H",57,49,NA,2
2017,12,9,"Dartmouth","Maine","H",51,64,NA,2
2017,12,11,"Dartmouth","Colorado","V",81,75,NA,2
2017,12,15,"Dartmouth","Ohio St.","V",70,103,NA,2
2017,12,20,"Dartmouth","Holy Cross","V",76,74,1,2
2017,12,30,"Dartmouth","Albany (NY)","V",61,76,NA,2
2017,12,31,"Dartmouth","Binghamton","V",64,80,NA,2
2018,1,6,"Dartmouth","Harvard","H",63,56,NA,2
2018,1,20,"Dartmouth","Harvard","V",65,76,NA,2
2018,1,26,"Dartmouth","Brown","H",78,73,NA,2
2018,1,27,"Dartmouth","Yale","H",39,57,NA,2
2018,2,2,"Dartmouth","Cornell","H",55,40,NA,2
2018,2,3,"Dartmouth","Columbia","H",88,65,NA,2
2018,2,9,"Dartmouth","Penn","V",NA,NA,NA,2
2018,2,10,"Dartmouth","Princeton","V",NA,NA,NA,2
2018,2,16,"Dartmouth","Yale","V",NA,NA,NA,2
2018,2,17,"Dartmouth","Brown","V",NA,NA,NA,2
2018,2,23,"Dartmouth","Princeton","H",NA,NA,NA,2
2018,2,24,"Dartmouth","Penn","H",NA,NA,NA,2
2018,3,2,"Dartmouth","Columbia","V",NA,NA,NA,2
2018,3,3,"Dartmouth","Cornell","V",NA,NA,NA,2
2017,11,10,"Davidson","Western Caro.","V",70,57,NA,2
2017,11,12,"Davidson","North Carolina St.","V",49,73,NA,2
2017,11,15,"Davidson","Furman","V",62,65,NA,2
2017,11,19,"Davidson","Appalachian St.","V",59,57,NA,2
2017,11,22,"Davidson","UNC Asheville","H",58,50,NA,2
2017,11,25,"Davidson","Princeton","H",57,63,NA,2
2017,11,27,"Davidson","William & Mary","V",55,73,NA,2
2017,12,3,"Davidson","Mercer","V",54,69,NA,2
2017,12,6,"Davidson","Elon","H",58,75,NA,2
2017,12,15,"Davidson","Gardner-Webb","H",65,70,NA,2
2017,12,18,"Davidson","High Point","V",82,74,NA,2
2017,12,21,"Davidson","Charlotte","H",68,66,NA,2
2017,12,28,"Davidson","UCF","V",54,62,NA,2
2017,12,31,"Davidson","George Mason","V",61,74,NA,2
2018,1,4,"Davidson","Duquesne","H",54,79,NA,2
2018,1,7,"Davidson","Rhode Island","H",77,67,NA,2
2018,1,10,"Davidson","Fordham","V",58,66,NA,2
2018,1,14,"Davidson","Richmond","V",68,65,NA,2
2018,1,17,"Davidson","George Washington","H",48,53,NA,2
2018,1,20,"Davidson","St. Bonaventure","V",75,68,NA,2
2018,1,24,"Davidson","Massachusetts","H",87,81,2,2
2018,1,27,"Davidson","Dayton","H",68,85,NA,2
2018,1,31,"Davidson","Rhode Island","V",79,67,NA,2
2018,2,4,"Davidson","Saint Louis","V",NA,NA,NA,2
2018,2,10,"Davidson","Fordham","H",NA,NA,NA,2
2018,2,14,"Davidson","Saint Joseph's","H",NA,NA,NA,2
2018,2,17,"Davidson","Massachusetts","V",NA,NA,NA,2
2018,2,21,"Davidson","La Salle","V",NA,NA,NA,2
2018,2,24,"Davidson","VCU","H",NA,NA,NA,2
2017,11,10,"Dayton","Harvard","N",72,66,NA,2
2017,11,11,"Dayton","Tulane","N",71,65,NA,2
2017,11,17,"Dayton","Morgan St.","H",88,52,NA,2
2017,11,19,"Dayton","Virginia","H",61,46,NA,2
2017,11,22,"Dayton","Toledo","V",50,68,NA,2
2017,11,25,"Dayton","Ark.-Pine Bluff","H",81,43,NA,2
2017,11,28,"Dayton","Quinnipiac","V",66,72,NA,2
2017,12,6,"Dayton","Green Bay","H",64,75,NA,2
2017,12,17,"Dayton","James Madison","H",82,54,NA,2
2017,12,20,"Dayton","South Fla.","N",87,93,1,2
2017,12,21,"Dayton","Mississippi Val.","N",65,46,NA,2
2017,12,31,"Dayton","La Salle","V",76,47,NA,2
2018,1,4,"Dayton","Rhode Island","H",116,58,NA,2
2018,1,7,"Dayton","Saint Joseph's","V",65,59,NA,2
2018,1,10,"Dayton","St. Bonaventure","H",80,59,NA,2
2018,1,14,"Dayton","Saint Louis","H",101,76,NA,2
2018,1,17,"Dayton","Fordham","V",63,62,NA,2
2018,1,21,"Dayton","George Washington","H",66,55,NA,2
2018,1,24,"Dayton","Richmond","V",66,59,NA,2
2018,1,27,"Dayton","Davidson","V",85,68,NA,2
2018,1,31,"Dayton","Duquesne","H",79,70,NA,2
2018,2,4,"Dayton","VCU","H",NA,NA,NA,2
2018,2,7,"Dayton","Massachusetts","V",NA,NA,NA,2
2018,2,11,"Dayton","George Washington","V",NA,NA,NA,2
2018,2,18,"Dayton","Fordham","H",NA,NA,NA,2
2018,2,21,"Dayton","George Mason","H",NA,NA,NA,2
2018,2,24,"Dayton","Saint Louis","V",NA,NA,NA,2
2017,11,10,"DePaul","Northern Colo.","H",88,94,NA,2
2017,11,13,"DePaul","Oklahoma","H",111,108,1,2
2017,11,17,"DePaul","Delaware St.","H",110,71,NA,2
2017,11,18,"DePaul","Saint Louis","H",86,78,NA,2
2017,11,23,"DePaul","FGCU","N",84,89,1,2
2017,11,24,"DePaul","Memphis","N",81,67,NA,2
2017,11,25,"DePaul","Gonzaga","N",88,71,NA,2
2017,12,4,"DePaul","Loyola Chicago","H",88,47,NA,2
2017,12,8,"DePaul","UConn","H",69,103,NA,2
2017,12,13,"DePaul","Northwestern","V",92,63,NA,2
2017,12,17,"DePaul","Notre Dame","V",82,91,NA,2
2017,12,20,"DePaul","IUPUI","H",85,71,NA,2
2017,12,28,"DePaul","Seton Hall","H",89,66,NA,2
2017,12,30,"DePaul","St. John's (NY)","H",76,67,NA,2
2018,1,4,"DePaul","Marquette","V",81,93,NA,2
2018,1,7,"DePaul","Providence","V",71,48,NA,2
2018,1,10,"DePaul","Creighton","V",82,54,NA,2
2018,1,12,"DePaul","Xavier","H",79,48,NA,2
2018,1,14,"DePaul","Butler","H",87,65,NA,2
2018,1,19,"DePaul","Villanova","V",58,84,NA,2
2018,1,21,"DePaul","Georgetown","V",78,62,NA,2
2018,1,29,"DePaul","Marquette","H",95,83,NA,2
2018,2,2,"DePaul","Creighton","H",77,67,NA,2
2018,2,4,"DePaul","Providence","H",NA,NA,NA,2
2018,2,9,"DePaul","Butler","V",NA,NA,NA,2
2018,2,11,"DePaul","Xavier","V",NA,NA,NA,2
2018,2,16,"DePaul","Georgetown","H",NA,NA,NA,2
2018,2,18,"DePaul","Villanova","H",NA,NA,NA,2
2018,2,23,"DePaul","St. John's (NY)","V",NA,NA,NA,2
2018,2,25,"DePaul","Seton Hall","V",NA,NA,NA,2
2017,11,10,"Delaware","Buffalo","V",73,87,NA,2
2017,11,13,"Delaware","Hartford","V",72,63,NA,2
2017,11,16,"Delaware","American","H",72,56,NA,2
2017,11,19,"Delaware","Boston U.","H",79,85,1,2
2017,11,25,"Delaware","Saint Peter's","N",87,90,2,2
2017,11,26,"Delaware","Eastern Ill.","N",66,37,NA,2
2017,11,29,"Delaware","St. Bonaventure","V",53,52,NA,2
2017,12,2,"Delaware","Princeton","V",60,78,NA,2
2017,12,6,"Delaware","Army West Point","V",70,59,NA,2
2017,12,10,"Delaware","Delaware St.","H",84,49,NA,2
2017,12,22,"Delaware","Loyola Maryland","H",71,38,NA,2
2017,12,29,"Delaware","Drexel","V",53,74,NA,2
2018,1,5,"Delaware","Elon","H",80,66,NA,2
2018,1,7,"Delaware","Col. of Charleston","V",68,59,NA,2
2018,1,12,"Delaware","Hofstra","V",58,51,NA,2
2018,1,14,"Delaware","Towson","H",51,49,NA,2
2018,1,19,"Delaware","UNCW","V",82,49,NA,2
2018,1,21,"Delaware","Elon","V",51,64,NA,2
2018,1,26,"Delaware","Northeastern","H",53,64,NA,2
2018,1,28,"Delaware","UNCW","H",80,62,NA,2
2018,2,4,"Delaware","Northeastern","V",NA,NA,NA,2
2018,2,9,"Delaware","William & Mary","H",NA,NA,NA,2
2018,2,11,"Delaware","Hofstra","H",NA,NA,NA,2
2018,2,16,"Delaware","James Madison","H",NA,NA,NA,2
2018,2,18,"Delaware","Col. of Charleston","H",NA,NA,NA,2
2018,2,23,"Delaware","William & Mary","V",NA,NA,NA,2
2018,2,25,"Delaware","James Madison","V",NA,NA,NA,2
2018,3,1,"Delaware","Drexel","H",NA,NA,NA,2
2018,3,3,"Delaware","Towson","V",NA,NA,NA,2
2017,11,10,"Delaware St.","Temple","V",72,96,NA,2
2017,11,17,"Delaware St.","DePaul","V",71,110,NA,2
2017,11,18,"Delaware St.","Ole Miss","N",58,110,NA,2
2017,11,22,"Delaware St.","Kansas","V",49,81,NA,2
2017,11,29,"Delaware St.","Longwood","H",60,56,NA,2
2017,12,3,"Delaware St.","Drexel","H",52,73,NA,2
2017,12,6,"Delaware St.","Robert Morris","H",42,65,NA,2
2017,12,10,"Delaware St.","Delaware","V",49,84,NA,2
2017,12,17,"Delaware St.","La Salle","H",48,71,NA,2
2017,12,21,"Delaware St.","Michigan","V",36,105,NA,2
2017,12,27,"Delaware St.","Florida","V",51,85,NA,2
2017,12,29,"Delaware St.","Fla. Atlantic","V",67,90,NA,2
2017,12,30,"Delaware St.","Stetson","N",43,58,NA,2
2018,1,3,"Delaware St.","N.C. Central","H",67,74,NA,2
2018,1,6,"Delaware St.","South Carolina St.","H",58,44,NA,2
2018,1,8,"Delaware St.","N.C. A&T","H",48,66,NA,2
2018,1,12,"Delaware St.","Hampton","V",62,66,NA,2
2018,1,15,"Delaware St.","Florida A&M","V",54,59,NA,2
2018,1,20,"Delaware St.","Bethune-Cookman","H",60,68,NA,2
2018,1,22,"Delaware St.","Morgan St.","V",62,54,NA,2
2018,1,27,"Delaware St.","Savannah St.","H",93,79,NA,2
2018,2,3,"Delaware St.","N.C. Central","V",60,76,NA,2
2018,2,5,"Delaware St.","N.C. A&T","V",NA,NA,NA,2
2018,2,12,"Delaware St.","Norfolk St.","V",NA,NA,NA,2
2018,2,17,"Delaware St.","Florida A&M","H",NA,NA,NA,2
2018,2,19,"Delaware St.","Coppin St.","H",NA,NA,NA,2
2018,2,24,"Delaware St.","Howard","V",NA,NA,NA,2
2018,2,26,"Delaware St.","UMES","V",NA,NA,NA,2
2018,3,1,"Delaware St.","Morgan St.","H",NA,NA,NA,2
2017,11,10,"Denver","Air Force","V",75,54,NA,2
2017,11,12,"Denver","Northern Colo.","H",63,71,NA,2
2017,11,16,"Denver","Wyoming","H",51,61,NA,2
2017,11,24,"Denver","Eastern Mich.","N",60,54,NA,2
2017,11,25,"Denver","Miami (OH)","N",52,69,NA,2
2017,11,27,"Denver","Cal St. Fullerton","V",83,58,NA,2
2017,11,30,"Denver","Colorado St.","H",56,61,NA,2
2017,12,3,"Denver","Northern Ariz.","H",80,73,NA,2
2017,12,7,"Denver","UMBC","V",70,48,NA,2
2017,12,9,"Denver","American","V",53,66,NA,2
2017,12,16,"Denver","Utah St.","V",74,72,1,2
2017,12,19,"Denver","Liberty","N",69,82,NA,2
2017,12,20,"Denver","UMKC","V",77,68,NA,2
2017,12,30,"Denver","South Dakota","V",51,79,NA,2
2018,1,2,"Denver","Utah Valley","H",72,53,NA,2
2018,1,6,"Denver","Fort Wayne","V",73,55,NA,2
2018,1,11,"Denver","South Dakota St.","H",58,69,NA,2
2018,1,13,"Denver","North Dakota St.","H",98,79,NA,2
2018,1,18,"Denver","Omaha","V",85,74,NA,2
2018,1,20,"Denver","Oral Roberts","V",60,90,NA,2
2018,1,24,"Denver","Western Ill.","V",93,118,NA,2
2018,1,27,"Denver","South Dakota","H",60,82,NA,2
2018,2,4,"Denver","Fort Wayne","H",NA,NA,NA,2
2018,2,8,"Denver","South Dakota St.","V",NA,NA,NA,2
2018,2,10,"Denver","North Dakota St.","V",NA,NA,NA,2
2018,2,15,"Denver","Oral Roberts","H",NA,NA,NA,2
2018,2,17,"Denver","Omaha","H",NA,NA,NA,2
2018,2,24,"Denver","Western Ill.","H",NA,NA,NA,2
2017,11,10,"Detroit Mercy","Miami (OH)","V",64,91,NA,2
2017,11,13,"Detroit Mercy","Bowling Green","H",81,85,NA,2
2017,11,21,"Detroit Mercy","Michigan St.","H",60,97,NA,2
2017,11,23,"Detroit Mercy","Clemson","N",44,72,NA,2
2017,11,24,"Detroit Mercy","North Texas","N",57,63,NA,2
2017,11,30,"Detroit Mercy","Kent St.","V",74,82,NA,2
2017,12,4,"Detroit Mercy","Michigan","H",50,86,NA,2
2017,12,8,"Detroit Mercy","Western Mich.","V",62,74,NA,2
2017,12,10,"Detroit Mercy","Illinois","V",65,73,NA,2
2017,12,17,"Detroit Mercy","Eastern Mich.","H",76,78,NA,2
2017,12,21,"Detroit Mercy","Toledo","H",64,81,NA,2
2017,12,28,"Detroit Mercy","Youngstown St.","V",59,76,NA,2
2017,12,30,"Detroit Mercy","Cleveland St.","V",50,75,NA,2
2018,1,4,"Detroit Mercy","Northern Ky.","H",67,78,NA,2
2018,1,6,"Detroit Mercy","Wright St.","H",60,88,NA,2
2018,1,11,"Detroit Mercy","IUPUI","V",62,90,NA,2
2018,1,13,"Detroit Mercy","Ill.-Chicago","V",61,58,NA,2
2018,1,18,"Detroit Mercy","Green Bay","H",27,85,NA,2
2018,1,20,"Detroit Mercy","Milwaukee","H",61,70,NA,2
2018,1,27,"Detroit Mercy","Oakland","V",50,83,NA,2
2018,2,1,"Detroit Mercy","Cleveland St.","H",76,90,NA,2
2018,2,3,"Detroit Mercy","Youngstown St.","V",NA,NA,NA,2
2018,2,3,"Detroit Mercy","Youngstown St.","V",NA,NA,NA,2
2018,2,3,"Detroit Mercy","Youngstown St.","H",52,72,NA,2
2018,2,8,"Detroit Mercy","Wright St.","V",NA,NA,NA,2
2018,2,10,"Detroit Mercy","Northern Ky.","V",NA,NA,NA,2
2018,2,15,"Detroit Mercy","Ill.-Chicago","H",NA,NA,NA,2
2018,2,17,"Detroit Mercy","IUPUI","H",NA,NA,NA,2
2018,2,19,"Detroit Mercy","Oakland","H",NA,NA,NA,2
2018,2,23,"Detroit Mercy","Milwaukee","V",NA,NA,NA,2
2018,2,25,"Detroit Mercy","Green Bay","V",NA,NA,NA,2
2017,11,10,"Drake","Milwaukee","H",77,73,NA,2
2017,11,12,"Drake","Oregon","V",77,110,NA,2
2017,11,17,"Drake","Liberty","H",96,68,NA,2
2017,11,21,"Drake","Wyoming","V",61,75,NA,2
2017,11,24,"Drake","George Mason","N",75,87,NA,2
2017,11,25,"Drake","Mississippi Val.","N",96,60,NA,2
2017,11,30,"Drake","Iowa St.","H",83,80,NA,2
2017,12,3,"Drake","Creighton","H",100,108,4,2
2017,12,9,"Drake","Nebraska","H",84,89,2,2
2017,12,17,"Drake","South Dakota St.","H",78,85,NA,2
2017,12,21,"Drake","Iowa","V",66,79,NA,2
2017,12,29,"Drake","Valparaiso","H",86,50,NA,2
2017,12,31,"Drake","Loyola Chicago","H",72,46,NA,2
2018,1,5,"Drake","Missouri St.","V",80,68,NA,2
2018,1,7,"Drake","Southern Ill.","V",75,64,NA,2
2018,1,12,"Drake","Indiana St.","H",85,64,NA,2
2018,1,14,"Drake","Evansville","H",107,66,NA,2
2018,1,19,"Drake","UNI","H",81,64,NA,2
2018,1,26,"Drake","Illinois St.","V",65,58,NA,2
2018,1,28,"Drake","Bradley","V",84,75,NA,2
2018,2,2,"Drake","Southern Ill.","H",84,73,NA,2
2018,2,4,"Drake","Missouri St.","H",NA,NA,NA,2
2018,2,9,"Drake","Evansville","V",NA,NA,NA,2
2018,2,11,"Drake","Indiana St.","V",NA,NA,NA,2
2018,2,16,"Drake","UNI","V",NA,NA,NA,2
2018,2,23,"Drake","Bradley","H",NA,NA,NA,2
2018,2,25,"Drake","Illinois St.","H",NA,NA,NA,2
2018,3,1,"Drake","Loyola Chicago","V",NA,NA,NA,2
2018,3,3,"Drake","Valparaiso","V",NA,NA,NA,2
2017,11,12,"Drexel","Penn St.","V",70,84,NA,2
2017,11,16,"Drexel","La Salle","H",79,54,NA,2
2017,11,18,"Drexel","Bucknell","H",63,54,NA,2
2017,11,23,"Drexel","Virginia Tech","N",67,79,NA,2
2017,11,24,"Drexel","West Virginia","N",42,75,NA,2
2017,11,25,"Drexel","Butler","N",76,62,NA,2
2017,12,1,"Drexel","Lafayette","H",52,37,NA,2
2017,12,3,"Drexel","Delaware St.","V",73,52,NA,2
2017,12,7,"Drexel","Niagara","V",66,65,NA,2
2017,12,9,"Drexel","Syracuse","V",62,72,NA,2
2017,12,17,"Drexel","Saint Joseph's","V",65,58,NA,2
2017,12,21,"Drexel","Cornell","H",61,39,NA,2
2017,12,29,"Drexel","Delaware","H",74,53,NA,2
2017,12,31,"Drexel","Hofstra","H",47,38,NA,2
2018,1,7,"Drexel","James Madison","V",48,56,NA,2
2018,1,9,"Drexel","William & Mary","V",65,58,1,2
2018,1,14,"Drexel","UNCW","H",68,42,NA,2
2018,1,19,"Drexel","Northeastern","V",69,58,NA,2
2018,1,21,"Drexel","Hofstra","V",58,47,NA,2
2018,1,26,"Drexel","Elon","H",58,56,NA,2
2018,1,28,"Drexel","Northeastern","H",58,50,NA,2
2018,2,2,"Drexel","Towson","H",78,53,NA,2
2018,2,4,"Drexel","Col. of Charleston","V",NA,NA,NA,2
2018,2,9,"Drexel","Elon","V",NA,NA,NA,2
2018,2,11,"Drexel","UNCW","V",NA,NA,NA,2
2018,2,18,"Drexel","William & Mary","H",NA,NA,NA,2
2018,2,23,"Drexel","James Madison","H",NA,NA,NA,2
2018,2,25,"Drexel","Towson","V",NA,NA,NA,2
2018,3,1,"Drexel","Delaware","V",NA,NA,NA,2
